,adm1_psgc,adm2_psgc,region,province,date,month_name,month_num,cases,deaths
4011,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,15/3/2020,March,3,11,0
4012,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,22/3/2020,March,3,16,0
4013,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,29/3/2020,March,3,4,0
4014,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,5/4/2020,April,4,1,0
4015,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,12/4/2020,April,4,2,0
4016,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,19/4/2020,April,4,3,0
4017,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,26/4/2020,April,4,2,0
4018,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,3/5/2020,May,5,0,0
4019,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,10/5/2020,May,5,0,0
4020,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,17/5/2020,May,5,0,0
4021,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,24/5/2020,May,5,0,0
4022,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,31/5/2020,May,5,2,0
4023,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,7/6/2020,June,6,1,0
4024,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,14/6/2020,June,6,2,0
4025,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,21/6/2020,June,6,7,0
4026,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,28/6/2020,June,6,1,0
4027,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,5/7/2020,July,7,2,0
4028,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,12/7/2020,July,7,1,0
4029,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,19/7/2020,July,7,3,0
4030,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,26/7/2020,July,7,2,1
4031,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,2/8/2020,August,8,3,0
4032,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,9/8/2020,August,8,4,0
4033,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,16/8/2020,August,8,4,1
4034,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,23/8/2020,August,8,1,0
4035,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,30/8/2020,August,8,5,0
4036,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,6/9/2020,September,9,0,0
4037,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,13/9/2020,September,9,1,0
4038,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,20/9/2020,September,9,2,0
4039,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,27/9/2020,September,9,2,0
4040,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,4/10/2020,October,10,2,0
4041,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,11/10/2020,October,10,3,0
4042,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,18/10/2020,October,10,0,0
4043,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,25/10/2020,October,10,3,0
4044,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,1/11/2020,November,11,1,0
4045,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,8/11/2020,November,11,2,0
4046,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,15/11/2020,November,11,0,0
4047,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,22/11/2020,November,11,3,0
4048,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,29/11/2020,November,11,3,0
4049,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,6/12/2020,December,12,4,0
4050,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,13/12/2020,December,12,1,0
4051,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,20/12/2020,December,12,2,0
4052,1100000000,1102300000,Region XI (Davao Region),Davao del Norte,27/12/2020,December,12,3,0
4053,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,12/1/2020,January,1,0,0
4054,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,19/1/2020,January,1,5,0
4055,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,26/1/2020,January,1,1,0
4056,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,2/2/2020,February,2,3,0
4057,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,9/2/2020,February,2,3,0
4058,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,16/2/2020,February,2,6,0
4059,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,23/2/2020,February,2,2,0
4060,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,1/3/2020,March,3,4,0
4061,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,8/3/2020,March,3,3,0
4062,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,15/3/2020,March,3,2,0
4063,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,22/3/2020,March,3,2,1
4064,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,29/3/2020,March,3,3,0
4065,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,5/4/2020,April,4,2,0
4066,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,12/4/2020,April,4,4,0
4067,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,19/4/2020,April,4,3,0
4068,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,26/4/2020,April,4,4,0
4069,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,3/5/2020,May,5,2,0
4070,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,10/5/2020,May,5,0,0
4071,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,17/5/2020,May,5,2,0
4072,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,24/5/2020,May,5,1,0
4073,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,31/5/2020,May,5,1,0
4074,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,7/6/2020,June,6,0,0
4075,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,14/6/2020,June,6,0,0
4076,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,21/6/2020,June,6,0,0
4077,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,28/6/2020,June,6,1,0
4078,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,5/7/2020,July,7,1,0
4079,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,12/7/2020,July,7,3,0
4080,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,19/7/2020,July,7,0,0
4081,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,26/7/2020,July,7,3,0
4082,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,2/8/2020,August,8,3,0
4083,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,9/8/2020,August,8,2,0
4084,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,16/8/2020,August,8,1,0
4085,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,23/8/2020,August,8,2,1
4086,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,30/8/2020,August,8,5,0
4087,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,6/9/2020,September,9,0,0
4088,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,13/9/2020,September,9,5,0
4089,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,20/9/2020,September,9,0,0
4090,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,27/9/2020,September,9,2,0
4091,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,4/10/2020,October,10,2,0
4092,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,11/10/2020,October,10,0,0
4093,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,18/10/2020,October,10,0,0
4094,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,25/10/2020,October,10,2,0
4095,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,1/11/2020,November,11,0,0
4096,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,8/11/2020,November,11,2,0
4097,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,15/11/2020,November,11,0,0
4098,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,22/11/2020,November,11,0,0
4099,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,29/11/2020,November,11,1,0
4100,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,6/12/2020,December,12,0,0
4101,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,13/12/2020,December,12,1,0
4102,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,20/12/2020,December,12,1,0
4103,1100000000,1102400000,Region XI (Davao Region),Davao del Sur,27/12/2020,December,12,2,0
4104,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,12/1/2020,January,1,0,0
4105,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,19/1/2020,January,1,1,0
4106,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,26/1/2020,January,1,0,0
4107,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,2/2/2020,February,2,1,0
4108,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,9/2/2020,February,2,0,0
4109,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,16/2/2020,February,2,0,0
4110,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,23/2/2020,February,2,2,0
4111,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,1/3/2020,March,3,0,0
4112,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,8/3/2020,March,3,0,0
4113,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,15/3/2020,March,3,1,0
4114,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,22/3/2020,March,3,2,0
4115,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,29/3/2020,March,3,1,0
4116,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,5/4/2020,April,4,0,0
4117,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,12/4/2020,April,4,1,0
4118,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,19/4/2020,April,4,0,0
4119,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,26/4/2020,April,4,0,0
4120,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,3/5/2020,May,5,0,0
4121,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,10/5/2020,May,5,0,0
4122,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,17/5/2020,May,5,0,0
4123,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,24/5/2020,May,5,0,0
4124,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,31/5/2020,May,5,0,0
4125,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,7/6/2020,June,6,0,0
4126,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,14/6/2020,June,6,0,0
4127,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,21/6/2020,June,6,0,0
4128,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,28/6/2020,June,6,0,0
4129,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,5/7/2020,July,7,0,0
4130,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,12/7/2020,July,7,0,0
4131,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,19/7/2020,July,7,2,0
4132,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,26/7/2020,July,7,0,0
4133,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,2/8/2020,August,8,0,0
4134,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,9/8/2020,August,8,0,0
4135,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,16/8/2020,August,8,1,0
4136,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,23/8/2020,August,8,0,0
4137,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,30/8/2020,August,8,2,0
4138,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,6/9/2020,September,9,1,0
4139,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,13/9/2020,September,9,0,0
4140,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,20/9/2020,September,9,2,0
4141,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,27/9/2020,September,9,3,0
4142,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,4/10/2020,October,10,0,0
4143,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,11/10/2020,October,10,0,0
4144,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,18/10/2020,October,10,0,0
4145,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,25/10/2020,October,10,0,0
4146,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,1/11/2020,November,11,0,0
4147,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,8/11/2020,November,11,0,0
4148,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,15/11/2020,November,11,0,0
4149,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,22/11/2020,November,11,0,0
4150,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,29/11/2020,November,11,1,0
4151,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,6/12/2020,December,12,0,0
4152,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,13/12/2020,December,12,9,0
4153,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,20/12/2020,December,12,0,0
4154,1100000000,1108600000,Region XI (Davao Region),Davao Occidental,27/12/2020,December,12,0,0
4155,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,12/1/2020,January,1,0,0
4156,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,19/1/2020,January,1,8,0
4157,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,26/1/2020,January,1,8,0
4158,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,2/2/2020,February,2,5,0
4159,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,9/2/2020,February,2,13,0
4160,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,16/2/2020,February,2,14,0
4161,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,23/2/2020,February,2,18,0
4162,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,1/3/2020,March,3,18,0
4163,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,8/3/2020,March,3,8,1
4164,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,15/3/2020,March,3,7,0
4165,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,22/3/2020,March,3,11,0
4166,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,29/3/2020,March,3,4,0
4167,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,5/4/2020,April,4,0,0
4168,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,12/4/2020,April,4,5,0
4169,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,19/4/2020,April,4,2,0
4170,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,26/4/2020,April,4,2,0
4171,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,3/5/2020,May,5,3,0
4172,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,10/5/2020,May,5,1,0
4173,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,17/5/2020,May,5,0,0
4174,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,24/5/2020,May,5,0,0
4175,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,31/5/2020,May,5,0,0
4176,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,7/6/2020,June,6,0,0
4177,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,14/6/2020,June,6,0,0
4178,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,21/6/2020,June,6,1,0
4179,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,28/6/2020,June,6,1,0
4180,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,5/7/2020,July,7,4,0
4181,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,12/7/2020,July,7,1,0
4182,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,19/7/2020,July,7,4,0
4183,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,26/7/2020,July,7,2,0
4184,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,2/8/2020,August,8,0,0
4185,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,9/8/2020,August,8,2,0
4186,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,16/8/2020,August,8,2,0
4187,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,23/8/2020,August,8,3,0
4188,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,30/8/2020,August,8,0,0
4189,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,6/9/2020,September,9,7,0
4190,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,13/9/2020,September,9,2,0
4191,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,20/9/2020,September,9,3,0
4192,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,27/9/2020,September,9,0,0
4193,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,4/10/2020,October,10,0,0
4194,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,11/10/2020,October,10,4,0
4195,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,18/10/2020,October,10,4,0
4196,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,25/10/2020,October,10,1,0
4197,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,1/11/2020,November,11,3,0
4198,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,8/11/2020,November,11,4,0
4199,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,15/11/2020,November,11,6,0
4200,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,22/11/2020,November,11,4,0
4201,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,29/11/2020,November,11,3,0
4202,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,6/12/2020,December,12,3,0
4203,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,13/12/2020,December,12,4,0
4204,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,20/12/2020,December,12,1,0
4205,1100000000,1102500000,Region XI (Davao Region),Davao Oriental,27/12/2020,December,12,2,0
4206,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,12/1/2020,January,1,0,0
4207,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,19/1/2020,January,1,3,0
4208,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,26/1/2020,January,1,2,0
4209,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,2/2/2020,February,2,3,0
4210,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,9/2/2020,February,2,3,0
4211,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,16/2/2020,February,2,2,0
4212,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,23/2/2020,February,2,3,0
4213,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,1/3/2020,March,3,3,0
4214,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,8/3/2020,March,3,4,0
4215,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,15/3/2020,March,3,5,0
4216,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,22/3/2020,March,3,6,0
4217,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,29/3/2020,March,3,0,0
4218,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,5/4/2020,April,4,0,0
4219,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,12/4/2020,April,4,1,0
4220,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,19/4/2020,April,4,1,0
4221,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,26/4/2020,April,4,1,0
4222,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,3/5/2020,May,5,1,0
4223,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,10/5/2020,May,5,0,0
4224,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,17/5/2020,May,5,0,0
4225,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,24/5/2020,May,5,0,0
4226,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,31/5/2020,May,5,0,0
4227,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,7/6/2020,June,6,1,0
4228,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,14/6/2020,June,6,1,0
4229,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,21/6/2020,June,6,0,0
4230,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,28/6/2020,June,6,0,0
4231,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,5/7/2020,July,7,1,0
4232,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,12/7/2020,July,7,2,0
4233,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,19/7/2020,July,7,1,0
4234,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,26/7/2020,July,7,0,0
4235,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,2/8/2020,August,8,0,0
4236,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,9/8/2020,August,8,0,0
4237,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,16/8/2020,August,8,0,0
4238,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,23/8/2020,August,8,0,0
4239,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,30/8/2020,August,8,0,0
4240,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,13/9/2020,September,9,0,0
4241,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,27/9/2020,September,9,1,0
4242,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,11/10/2020,October,10,0,0
4243,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,25/10/2020,October,10,3,0
4244,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,8/11/2020,November,11,1,0
4245,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,22/11/2020,November,11,2,0
4246,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,29/11/2020,November,11,1,0
4247,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,6/12/2020,December,12,0,0
4248,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,13/12/2020,December,12,0,0
4249,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,20/12/2020,December,12,0,0
4250,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,27/12/2020,December,12,0,0
4251,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,6/9/2020,September,9,0,1
4252,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,20/9/2020,September,9,0,0
4253,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,4/10/2020,October,10,0,0
4254,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,18/10/2020,October,10,0,0
4255,1400000000,1400100000,Cordillera Administrative Region (CAR),Abra,1/11/2020,November,11,0,1
4256,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,12/1/2020,January,1,13,0
4257,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,19/1/2020,January,1,9,0
4258,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,26/1/2020,January,1,14,0
4259,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,2/2/2020,February,2,24,0
4260,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,9/2/2020,February,2,22,0
4261,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,16/2/2020,February,2,32,0
4262,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,23/2/2020,February,2,17,0
4263,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,1/3/2020,March,3,13,0
4264,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,8/3/2020,March,3,15,0
4265,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,15/3/2020,March,3,14,0
4266,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,22/3/2020,March,3,21,0
4267,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,29/3/2020,March,3,7,0
4268,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,5/4/2020,April,4,12,0
4269,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,12/4/2020,April,4,11,0
4270,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,19/4/2020,April,4,7,0
4271,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,26/4/2020,April,4,2,0
4272,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,3/5/2020,May,5,4,0
4273,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,10/5/2020,May,5,6,0
4274,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,17/5/2020,May,5,1,0
4275,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,24/5/2020,May,5,1,0
4276,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,31/5/2020,May,5,2,0
4277,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,7/6/2020,June,6,1,0
4278,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,14/6/2020,June,6,5,0
4279,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,21/6/2020,June,6,5,0
4280,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,28/6/2020,June,6,3,0
4281,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,5/7/2020,July,7,8,0
4282,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,12/7/2020,July,7,1,0
4283,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,19/7/2020,July,7,4,0
4284,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,26/7/2020,July,7,3,0
4285,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,2/8/2020,August,8,6,0
4286,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,9/8/2020,August,8,3,0
4287,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,16/8/2020,August,8,3,0
4288,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,23/8/2020,August,8,4,0
4289,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,30/8/2020,August,8,5,0
4290,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,13/9/2020,September,9,2,0
4291,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,27/9/2020,September,9,1,0
4292,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,11/10/2020,October,10,2,0
4293,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,25/10/2020,October,10,0,0
4294,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,8/11/2020,November,11,0,0
4295,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,22/11/2020,November,11,2,0
4296,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,29/11/2020,November,11,0,0
4297,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,6/12/2020,December,12,0,0
4298,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,13/12/2020,December,12,0,0
4299,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,20/12/2020,December,12,1,0
4300,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,27/12/2020,December,12,0,0
4301,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,6/9/2020,September,9,0,2
4302,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,20/9/2020,September,9,0,1
4303,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,4/10/2020,October,10,0,0
4304,1600000000,1600200000,Region XIII (Caraga),Agusan del Norte,18/10/2020,October,10,0,1
